date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:03:52	105084/105084	---M-Z	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202017%2000:03:51%20GMT	http://www.bing.com/images/search?q=Healthy+Skin+Clip+Art&FORM=RESTAB	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/searchff9d.html	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:03:53	104673/104673	---M-Z	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202017%2000:03:53%20GMT	http://www.bing.com/images/search?q=Healthy+Skin+Texture&FORM=RESTAB	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/search9636.html	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:03:54	104160/104160	---M-Z	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202017%2000:03:54%20GMT	http://www.bing.com/images/search?q=Healthy+Skin+Tips&FORM=RESTAB	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/search856f.html	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:03:55	104686/104686	---M-Z	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202017%2000:03:55%20GMT	http://www.bing.com/images/search?q=Unhealthy+Skin&FORM=RESTAB	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/searchff47.html	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:03:56	105826/105826	---M-Z	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202017%2000:03:56%20GMT	http://www.bing.com/images/search?q=Healthy+Skin+On+Body&FORM=RESTAB	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/search6a6c.html	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:03:57	103867/103867	---M-Z	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202017%2000:03:56%20GMT	http://www.bing.com/images/search?q=Healthy+Skin+Men&FORM=RESTAB	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/search771c.html	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:03:58	104491/104491	---M-Z	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202017%2000:03:58%20GMT	http://www.bing.com/images/search?q=Healthy+Skin+Moles&FORM=RESTAB	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/searchf4ca.html	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:03:59	104802/104802	---M-Z	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202017%2000:03:58%20GMT	http://www.bing.com/images/search?q=Foods+for+Healthy+Skin&FORM=RESTAB	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/search7d58.html	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:04:00	104705/104705	---M-Z	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202017%2000:04:00%20GMT	http://www.bing.com/images/search?q=Healthy+Teeth&FORM=RESTAB	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/searchb70c.html	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:04:01	104927/104927	---M-Z	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202017%2000:04:01%20GMT	http://www.bing.com/images/search?q=Best+Vitamins+for+Healthy+Skin&FORM=RESTAB	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/searchb8a5.html	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:04:02	104598/104598	---M-Z	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202017%2000:04:02%20GMT	http://www.bing.com/images/search?q=Healthy+Skin+Secrets&FORM=RESTAB	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/searchcac1.html	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:04:03	106458/106458	---M-Z	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202017%2000:04:02%20GMT	http://www.bing.com/images/search?q=Cartoon+Healthy+Skin&FORM=RESTAB	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/searche4e5.html	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:04:04	104451/104451	---M-Z	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202017%2000:04:03%20GMT	http://www.bing.com/images/search?q=Healthy+Foods+for+Your+Skin&FORM=RESTAB	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/search25d4.html	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:04:05	104294/104294	---M-Z	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202017%2000:04:04%20GMT	http://www.bing.com/images/search?q=Skin+Care&FORM=RESTAB	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/search0049.html	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:04:06	206/206	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Mar%202017%2000:04:06%20GMT	http://imabeautygeek.com/wp-content/uploads/2013/03/healthy-young-skin.jpg	/Users/vikranth/Documents/healthy_nails_news/imabeautygeek.com/wp-content/uploads/2013/03/healthy-young-skin.1fc.delayed	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:04:08	216/216	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Mar%202017%2000:04:08%20GMT	http://a4.files.imabeautygeek.com/image/upload/MTI2NTUzODMyMTEyMDM2MzE4.jpg	/Users/vikranth/Documents/healthy_nails_news/a4.files.imabeautygeek.com/image/upload/MTI2NTUzODMyMTEyMDM2MzE4.1fd.delayed	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:04:13	98274/98274	---M--	200	added ('OK')	image/jpeg	etag:%221bef47b-17fe2-4d3b7c39a7c40%22	http://hudabeauty.com/wp-content/uploads/2013/01/nails_pic.jpg	/Users/vikranth/Documents/healthy_nails_news/hudabeauty.com/wp-content/uploads/2013/01/nails_pic.jpg	(from http://www.bing.com/images/search?q=Strong+Healthy+Nails&FORM=RESTAB)
16:04:14	4733/4733	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Mar%202017%2000:04:13%20GMT	http://tse1.mm.bing.net/th?id=OIP.g6Jrbpi8wfSYgWtpph_PRAErEs&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse1.mm.bing.net/thdbf1.jpg	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:04:25	69800/69800	---M--	200	added ('OK')	image/jpeg	etag:%22d4c47e-110a8-5092fe767b680%22	http://escarcha.com/wp-content/uploads/2014/10/healthy-face.jpg	/Users/vikranth/Documents/healthy_nails_news/escarcha.com/wp-content/uploads/2014/10/healthy-face.jpg	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:04:27	4849/4849	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Mar%202017%2000:04:25%20GMT	http://tse3.mm.bing.net/th?id=OIP.53obg9879ChclPK1Xfif5QEsDH&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse3.mm.bing.net/th1622.jpg	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:04:32	156648/156648	---M--	200	added ('OK')	image/jpeg	etag:%2283a26b6e98bcc1f498816b69a61fcf44%22	https://imabeautygeek.com/.image/MTI2NTUzODMyMTEyMDM2MzE4/healthy-young-skin.jpg	/Users/vikranth/Documents/healthy_nails_news/imabeautygeek.com/.image/MTI2NTUzODMyMTEyMDM2MzE4/healthy-young-skin.jpg	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:04:33	4992/4992	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Mar%202017%2000:04:32%20GMT	http://tse4.mm.bing.net/th?id=OIP.0oaAX8_lg8zMQXIm00hIJwEsEW&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse4.mm.bing.net/th8e68.jpg	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:04:45	114331/114331	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Aug%202016%2015:37:25%20GMT	http://acomocliticstudio.com/wp-content/uploads/2014/10/healthy_skin.jpg	/Users/vikranth/Documents/healthy_nails_news/acomocliticstudio.com/wp-content/uploads/2014/10/healthy_skin.jpg	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:04:46	5444/5444	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Mar%202017%2000:04:45%20GMT	http://tse1.mm.bing.net/th?id=OIP.nmEjLRWgiz6ME6ZMVYQIpQEsDF&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse1.mm.bing.net/thaa5f.jpg	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:04:53	118851/118851	---M--	200	added ('OK')	image/jpeg	etag:%22v423%22	http://3.bp.blogspot.com/-hJDoosbfH_s/UaqIu3u1zqI/AAAAAAAABCM/sMy3K1kTpNI/s1600/tips+for+beauty+skin.jpg	/Users/vikranth/Documents/healthy_nails_news/3.bp.blogspot.com/-hJDoosbfH_s/UaqIu3u1zqI/AAAAAAAABCM/sMy3K1kTpNI/s1600/tips%20for%20beauty%20skin.jpg	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:04:54	5740/5740	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Mar%202017%2000:04:52%20GMT	http://tse1.mm.bing.net/th?id=OIP.hSuvNiY316NoP_JG_T_UYAEsDh&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse1.mm.bing.net/th93e9.jpg	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:05:14	109703/109703	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Aug%202015%2011:48:08%20GMT	https://trucarepharmacy.files.wordpress.com/2015/08/healthy-skin.jpg	/Users/vikranth/Documents/healthy_nails_news/trucarepharmacy.files.wordpress.com/2015/08/healthy-skin.jpg	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:05:15	5840/5840	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Mar%202017%2000:05:14%20GMT	http://tse4.mm.bing.net/th?id=OIP.PjhoZ5kUlI3M_Vspp3aUOAEsC4&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse4.mm.bing.net/th8b3c.jpg	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:05:16	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Mar%202017%2000:05:16%20GMT	http://justnashik.files.wordpress.com/2013/05/skin-care-for-you.jpg	/Users/vikranth/Documents/healthy_nails_news/justnashik.files.wordpress.com/2013/05/skin-care-for-you.20a.delayed	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:06:20	389937/389937	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20May%202013%2009:01:49%20GMT	https://justnashik.files.wordpress.com/2013/05/skin-care-for-you.jpg	/Users/vikranth/Documents/healthy_nails_news/justnashik.files.wordpress.com/2013/05/skin-care-for-you.jpg	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:06:22	5880/5880	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Mar%202017%2000:06:20%20GMT	http://tse3.mm.bing.net/th?id=OIP.D_azhCvQ02016mKupCM9lQEsDH&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse3.mm.bing.net/thdd76.jpg	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:06:32	58477/58477	---M--	200	added ('OK')	image/jpeg	etag:%22e46d-51e4e6d73415a%22	http://healthverdict.com/wp-content/uploads/2014/05/healthy-skin.jpg	/Users/vikranth/Documents/healthy_nails_news/healthverdict.com/wp-content/uploads/2014/05/healthy-skin.jpg	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:06:33	4545/4545	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Mar%202017%2000:06:32%20GMT	http://tse1.mm.bing.net/th?id=OIP.6zsFHUnbvoWqAuSQ448BLAEsDJ&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse1.mm.bing.net/thcfea.jpg	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:06:44	63204/63204	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jun%202014%2013:53:23%20GMT	http://www.ladychoices.com/wp-content/uploads/2013/12/healthy-skin.jpg	/Users/vikranth/Documents/healthy_nails_news/www.ladychoices.com/wp-content/uploads/2013/12/healthy-skin.jpg	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:06:45	3585/3585	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Mar%202017%2000:06:44%20GMT	http://tse1.mm.bing.net/th?id=OIP.wAWyViquNusvS-zpwOfcSQDHEs&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse1.mm.bing.net/th3026.jpg	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:06:52	33158/33158	---M--	200	added ('OK')	image/jpeg	etag:%229c1067c4aea1ee35e10b1d9dc1ed20db%22	http://cf.ltkcdn.net/vitamins/images/slide/124252-809x593-healthy_skin.jpg	/Users/vikranth/Documents/healthy_nails_news/cf.ltkcdn.net/vitamins/images/slide/124252-809x593-healthy_skin.jpg	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:06:53	5155/5155	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Mar%202017%2000:06:52%20GMT	http://tse4.mm.bing.net/th?id=OIP.nBBnxK6h7jXhCx2dwe0g2wEsDb&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse4.mm.bing.net/th0ffa.jpg	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:06:57	2085980/2085980	---M--	200	added ('OK')	image/png	etag:%2227133-1fd45c-4fc377c7fe540%22	http://colorblastbyorly.co.nz/wp-content/uploads/2014/06/long-strong-nails.png	/Users/vikranth/Documents/healthy_nails_news/colorblastbyorly.co.nz/wp-content/uploads/2014/06/long-strong-nails.png	(from http://www.bing.com/images/search?q=Strong+Healthy+Nails&FORM=RESTAB)
16:06:58	4121/4121	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Mar%202017%2000:06:57%20GMT	http://tse4.mm.bing.net/th?id=OIP.Lvu9A3i0yYmvEMnr7zzSAQEsCp&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse4.mm.bing.net/thdb30.jpg	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:07:00	46100/46100	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Jan%202016%2017:33:23%20GMT	http://www.healthscopemag.com/wp-content/uploads/2014/09/WH.Skin_-795x450.jpg	/Users/vikranth/Documents/healthy_nails_news/www.healthscopemag.com/wp-content/uploads/2014/09/WH.Skin_-795x450.jpg	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:07:01	4934/4934	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Mar%202017%2000:07:01%20GMT	http://tse3.mm.bing.net/th?id=OIP.QSbr7o-63tFWVuCj4SgxDwEsC-&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse3.mm.bing.net/thb379.jpg	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:07:02	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Mar%202017%2000:07:02%20GMT	http://mariodiabsalon.files.wordpress.com/2011/02/healthy-skin.jpg	/Users/vikranth/Documents/healthy_nails_news/mariodiabsalon.files.wordpress.com/2011/02/healthy-skin.217.delayed	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:07:06	43196/43196	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Nov%202015%2006:56:12%20GMT	http://cdn.myhealthtips.in/wp-content/uploads/2015/11/Healthy-skin-620x394.jpg	/Users/vikranth/Documents/healthy_nails_news/cdn.myhealthtips.in/wp-content/uploads/2015/11/Healthy-skin-620x394.jpg	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:07:07	4932/4932	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Mar%202017%2000:07:06%20GMT	http://tse2.mm.bing.net/th?id=OIP.OFFLuFuXMc2LTlELoSP_rwEsDI&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse2.mm.bing.net/th6f39.jpg	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:07:31	153369/153369	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Oct%202012%2020:54:03%20GMT	http://blog.themodelstage.com/wp-content/uploads/2012/10/healthyskin.jpg	/Users/vikranth/Documents/healthy_nails_news/blog.themodelstage.com/wp-content/uploads/2012/10/healthyskin.jpg	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:07:32	6698/6698	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Mar%202017%2000:07:31%20GMT	http://tse1.mm.bing.net/th?id=OIP.Uxq5Taj7iv7T5HgX15t37wEsEs&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse1.mm.bing.net/th2312.jpg	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:07:36	17610/17610	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Sep%202013%2007:11:35%20GMT	http://realfitnesstips.com/wp-content/uploads/2013/09/healthy-skin.jpg	/Users/vikranth/Documents/healthy_nails_news/realfitnesstips.com/wp-content/uploads/2013/09/healthy-skin.jpg	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:07:37	3858/3858	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Mar%202017%2000:07:36%20GMT	http://tse3.mm.bing.net/th?id=OIP.pw8pSlrkvPcH8pN7YV6BOQEsCo&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse3.mm.bing.net/theeb3.jpg	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:07:54	111566/111566	---M--	200	added ('OK')	image/jpeg	etag:%22v525%22	http://1.bp.blogspot.com/-UXDLWSDxItw/T-b64oq8hYI/AAAAAAAABSU/-wpYjer-Umk/s1600/Natural+Ways+To+Stimulate+Collagen+To+Keep+Skin+Healthy+And+Smooth.jpg	/Users/vikranth/Documents/healthy_nails_news/1.bp.blogspot.com/-UXDLWSDxItw/T-b64oq8hYI/AAAAAAAABSU/-wpYjer-Umk/s1600/Natural%20Ways%20To%20Stimulate%20Collagen%20To%20Keep%20Skin%20Healthy%20And%20Smooth.jpg	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:07:55	4010/4010	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Mar%202017%2000:07:54%20GMT	http://tse2.mm.bing.net/th?id=OIP.5uJyP7J_MQMnPiPBsMn-xQEsDH&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse2.mm.bing.net/th37ee.jpg	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:08:17	126910/126910	---MC-	200	added ('OK')	image/jpeg	date:Wed,%2021%20Dec%202016%2011:41:20%20GMT	http://divatise.com/wp-content/uploads/2014/01/Skin-Health-Care-5-Tips-for-Healthy-Skin-v04.jpg	/Users/vikranth/Documents/healthy_nails_news/divatise.com/wp-content/uploads/2014/01/Skin-Health-Care-5-Tips-for-Healthy-Skin-v04.jpg	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:08:18	5165/5165	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Mar%202017%2000:08:16%20GMT	http://tse3.mm.bing.net/th?id=OIP.UPV61hYGA0V9tue65LQ27gDrEs&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse3.mm.bing.net/th63e7.jpg	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:08:21	18637/18637	---M--	200	added ('OK')	image/jpeg	etag:%2248cd-50f01492cb571%22	http://lartebellezza.com/wp-content/uploads/eatingforhealthyskin.jpg	/Users/vikranth/Documents/healthy_nails_news/lartebellezza.com/wp-content/uploads/eatingforhealthyskin.jpg	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:08:23	7422/7422	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Mar%202017%2000:08:21%20GMT	http://tse3.mm.bing.net/th?id=OIP.AGDZ08n0hqUMo4g8vE4QOAEsDc&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse3.mm.bing.net/th9026.jpg	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:08:25	3162317/3162317	---M--	200	added ('OK')	image/jpeg	etag:%22189cfa6c5d24448fa32b0a6b3aa2bbe9%22	http://www.wikihow.com/images/6/6c/Grow-Strong-and-Healthy-Nails-Naturally-Step-4.jpg	/Users/vikranth/Documents/healthy_nails_news/www.wikihow.com/images/6/6c/Grow-Strong-and-Healthy-Nails-Naturally-Step-4.jpg	(from http://www.bing.com/images/search?q=Strong+Healthy+Nails&FORM=RESTAB)
16:08:25	4362/4362	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Mar%202017%2000:08:24%20GMT	http://tse3.mm.bing.net/th?id=OIP.71q7RTddb5B8q0YGm-vShQEsDh&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse3.mm.bing.net/th9eb2.jpg	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:08:32	56782/56782	---M--	200	added ('OK')	image/jpeg	etag:%22va7d%22	http://4.bp.blogspot.com/-Ow9Npy7LSls/T_QpCRPo4tI/AAAAAAAABf8/UmLt1dNZ-QU/s1600/Natural+Herbs+That+Can+Maintain+Healthy+Skin+(1).jpg	/Users/vikranth/Documents/healthy_nails_news/4.bp.blogspot.com/-Ow9Npy7LSls/T_QpCRPo4tI/AAAAAAAABf8/UmLt1dNZ-QU/s1600/Natural%20Herbs%20That%20Can%20Maintain%20Healthy%20Skin%20(1).jpg	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:08:33	3596/3596	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Mar%202017%2000:08:32%20GMT	http://tse1.mm.bing.net/th?id=OIP.KjdlPQy6Kb1y1GVmUXHWpQDXEs&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse1.mm.bing.net/th839c.jpg	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:08:41	103231/103231	---M--	200	added ('OK')	image/jpeg	etag:%22va8%22	http://4.bp.blogspot.com/-KU5VlHkW6JA/ThbnbajEPjI/AAAAAAAAAKg/tQXeESfm-zg/s1600/Healthy+Skin.jpg	/Users/vikranth/Documents/healthy_nails_news/4.bp.blogspot.com/-KU5VlHkW6JA/ThbnbajEPjI/AAAAAAAAAKg/tQXeESfm-zg/s1600/Healthy%20Skin.jpg	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:08:42	7685/7685	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Mar%202017%2000:08:40%20GMT	http://tse1.mm.bing.net/th?id=OIP.Sd4bu5Sa24FMsTpKKBO6qAEsEK&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse1.mm.bing.net/th81fe.jpg	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:08:44	8990/8990	---M--	200	added ('OK')	image/jpeg	etag:%22231e-4ccbaf75f42ee%22	http://berryripe.com/wp-content/uploads/2012/10/healthy-skin.jpg	/Users/vikranth/Documents/healthy_nails_news/berryripe.com/wp-content/uploads/2012/10/healthy-skin.jpg	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:08:45	4561/4561	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Mar%202017%2000:08:44%20GMT	http://tse4.mm.bing.net/th?id=OIP.uD72omEQhwtxwujO_FskIAEsDv&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse4.mm.bing.net/th3619.jpg	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:08:53	121116/121116	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Apr%202014%2005:34:32%20GMT	http://cdn.natural-homeremedies.com/blog/wp-content/uploads/2012/08/Tips-to-make-skin-healthy.jpg	/Users/vikranth/Documents/healthy_nails_news/cdn.natural-homeremedies.com/blog/wp-content/uploads/2012/08/Tips-to-make-skin-healthy.jpg	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:08:54	4185/4185	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Mar%202017%2000:08:53%20GMT	http://tse4.mm.bing.net/th?id=OIP.STHeK2DOoglD_4CeCbKdTAEsDI&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse4.mm.bing.net/th0aa7.jpg	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:08:59	22986/22986	---M--	200	added ('OK')	image/jpeg	etag:%2259ca-5570d96e-7c9bfc72ee34b10b%22	http://untappedlife.com.au/wp-content/uploads/2015/06/healthy-skin-533x272.jpg	/Users/vikranth/Documents/healthy_nails_news/untappedlife.com.au/wp-content/uploads/2015/06/healthy-skin-533x272.jpg	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:09:00	3781/3781	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Mar%202017%2000:08:59%20GMT	http://tse3.mm.bing.net/th?id=OIP._zryak2U5UqvZBUfFk5Y2QEsCZ&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse3.mm.bing.net/th101f.jpg	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
16:11:49	2805204/2805204	---M--	200	added ('OK')	image/jpeg	etag:%222acdd4-5334702030440%22	http://www.readersdigest.ca/wp-content/uploads/2016/05/healthy-skin.jpg	/Users/vikranth/Documents/healthy_nails_news/www.readersdigest.ca/wp-content/uploads/2016/05/healthy-skin.jpg	(from http://www.bing.com/images/search?q=Healthy+Skin&FORM=RESTAB)
